,Gr Liv Area,Lot Area,Total Bsmt SF,Lot Frontage,Garage Area,House Age,Total Porch SF,Overall Cond,Overall Qual,Mas Vnr Area,Total Bathrooms,Mo Sold,Garage Yr Blt,Sale Condition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190
1369,1357,11512,1019.0,124.0,312.0,2,163,7,6,84.0,2.0,5,49,4,177.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1370,1079,5190,570.0,50.0,249.0,58,135,5,7,0.0,1.0,1,38,4,125.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1371,1094,10452,1094.0,85.0,495.0,55,287,5,6,216.0,1.0,6,43,4,155.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,1518,19550,1580.0,85.0,0.0,1,39,7,5,0.0,2.0,1,101,4,260.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,1674,21780,1163.0,66.0,396.0,58,252,7,6,0.0,2.0,7,45,4,185.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1374,2108,13728,1127.0,120.0,540.0,22,90,7,6,0.0,2.0,7,26,4,235.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1375,1509,9571,1509.0,68.0,322.0,52,734,6,5,0.0,2.0,7,46,4,159.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,864,9350,864.0,50.0,0.0,33,0,5,5,0.0,2.0,4,101,4,99.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1377,1269,9360,621.0,50.0,280.0,7,236,8,6,216.0,1.5,11,52,4,134.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1378,1367,8405,861.0,50.0,384.0,58,242,8,5,0.0,2.0,4,68,4,119.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1379,1347,7000,1117.0,70.0,0.0,17,233,7,5,0.0,2.0,1,101,4,107.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1380,1164,10880,1164.0,68.0,240.0,58,48,5,5,0.0,2.0,8,40,4,125.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381,1096,9600,572.0,60.0,0.0,58,136,5,6,0.0,1.0,4,101,4,79.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1382,1111,9084,616.0,60.0,200.0,58,48,6,5,0.0,1.5,3,32,4,95.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1383,2329,11839,1475.0,86.0,514.0,18,313,5,7,99.0,3.5,5,80,4,262.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1384,2814,9771,1077.0,69.22459016393442,614.0,6,296,5,6,190.0,3.0,6,85,4,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1385,1626,9938,1602.0,80.0,534.0,14,464,5,7,251.0,3.5,4,84,4,226.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,2200,14171,812.0,69.22459016393442,453.0,14,266,5,7,0.0,2.5,12,83,4,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1387,2037,10541,672.0,85.0,472.0,12,133,5,7,0.0,2.5,2,86,4,229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1388,1356,10616,628.0,65.0,484.0,1,124,5,7,0.0,2.5,3,97,5,177.439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1389,1615,9345,1615.0,65.0,864.0,1,198,5,8,156.0,2.0,5,97,4,248.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,2276,11778,2271.0,91.0,1348.0,0,325,5,9,554.0,3.0,6,98,0,475.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,1766,11778,1751.0,91.0,874.0,0,252,5,9,402.0,3.5,12,98,5,395.039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,2097,11228,1080.0,59.0,678.0,15,383,5,7,0.0,3.0,12,83,4,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1393,1511,11454,1401.0,69.22459016393442,811.0,13,210,5,8,302.0,3.0,2,85,4,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1394,1643,11500,1182.0,69.22459016393442,438.0,42,339,6,6,0.0,3.0,3,56,4,195.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,1688,12798,616.0,79.0,603.0,11,702,5,6,0.0,3.5,5,87,4,200.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1396,990,9750,990.0,65.0,528.0,14,168,7,5,0.0,2.0,8,87,4,155.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,1099,9525,1099.0,75.0,352.0,2,278,6,5,0.0,1.5,6,89,4,144.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,990,9245,990.0,57.0,672.0,13,0,5,5,0.0,1.5,2,86,4,145.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,1418,8696,1418.0,69.22459016393442,558.0,10,318,5,7,150.0,3.0,5,87,4,226.001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,1771,13142,864.0,69.22459016393442,600.0,11,96,5,6,128.0,3.5,7,87,4,215.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,1652,8998,782.0,68.0,532.0,8,70,5,7,120.0,2.5,6,90,4,207.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1402,1790,9179,873.0,68.0,588.0,9,88,5,7,158.0,3.5,6,89,0,193.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1403,1724,8924,880.0,57.0,527.0,9,275,5,7,0.0,2.5,7,88,4,188.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1404,1479,9382,1468.0,93.0,577.0,8,145,5,7,125.0,2.0,7,89,4,191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,1494,12803,1494.0,88.0,530.0,6,228,5,7,99.0,3.0,9,92,4,221.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,1792,12435,963.0,80.0,564.0,7,341,5,7,172.0,2.5,5,91,4,231.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1407,1823,12192,928.0,75.0,626.0,7,228,5,7,0.0,3.5,5,90,4,235.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1408,1786,11250,920.0,68.0,608.0,6,42,5,7,162.0,3.5,9,91,4,223.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1409,938,9200,938.0,69.22459016393442,308.0,28,145,6,5,0.0,2.0,7,67,4,130.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,985,8385,985.0,65.0,328.0,31,210,8,5,220.0,2.0,11,67,4,149.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1411,1174,12250,864.0,69.22459016393442,528.0,30,491,6,5,180.0,2.0,5,68,4,158.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,1026,10970,940.0,69.22459016393442,576.0,30,34,6,6,0.0,2.0,10,71,4,147.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1413,1076,9216,1076.0,69.22459016393442,576.0,33,0,6,5,176.0,1.5,9,75,0,143.195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,1558,14330,864.0,40.0,440.0,7,606,6,5,0.0,3.0,8,65,4,163.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,924,7990,924.0,88.0,280.0,33,0,6,5,0.0,1.0,4,71,4,110.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,864,7180,864.0,60.0,352.0,36,0,7,5,0.0,1.0,5,79,4,127.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,780,7200,780.0,60.0,352.0,36,196,7,5,0.0,1.0,1,63,4,124.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,1795,9742,1777.0,75.0,534.0,6,330,5,8,281.0,2.0,9,92,4,230.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,1865,10316,992.0,69.22459016393442,839.0,8,184,5,7,0.0,3.5,6,90,4,235.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1420,2161,10400,1257.0,69.22459016393442,570.0,7,84,5,7,227.0,2.5,6,91,4,230.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1421,1852,9066,1004.0,73.0,660.0,8,330,5,8,320.0,2.5,12,89,4,230.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1422,2031,11404,1153.0,75.0,541.0,9,276,5,7,202.0,2.5,7,88,4,222.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1423,2263,9240,1055.0,69.22459016393442,905.0,6,234,5,8,396.0,2.5,9,91,4,287.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1424,1947,9720,1357.0,69.22459016393442,725.0,6,284,5,9,134.0,3.5,1,91,4,274.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1425,1786,14860,1778.0,69.22459016393442,715.0,5,217,5,8,240.0,3.0,6,92,4,300.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,2290,11250,1128.0,69.22459016393442,779.0,6,0,5,8,0.0,2.5,5,92,4,255.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1427,1768,8158,884.0,65.0,543.0,5,63,5,7,252.0,3.5,7,93,4,224.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1428,2327,10905,1129.0,41.0,596.0,5,57,5,7,0.0,2.5,8,93,4,240.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1429,1640,7226,798.0,72.0,595.0,5,45,5,7,0.0,2.5,6,93,4,183.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1430,1764,11690,850.0,96.0,560.0,8,149,5,8,192.0,2.5,6,89,4,207.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1431,1908,8750,915.0,70.0,493.0,13,277,5,7,0.0,3.5,7,84,4,210.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1432,848,4435,848.0,37.0,420.0,5,140,5,6,170.0,2.0,3,93,4,136.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1433,848,4426,848.0,69.22459016393442,420.0,4,140,5,6,205.0,2.0,2,94,4,145.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1434,1493,13125,1478.0,75.0,508.0,10,179,5,6,215.0,3.0,4,87,4,208.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,1838,10126,1838.0,83.0,721.0,10,227,5,6,0.0,4.0,7,88,0,185.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1436,1536,9135,1536.0,70.0,532.0,5,266,5,7,113.0,3.0,12,92,4,214.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,1710,8450,856.0,65.0,548.0,5,61,5,7,196.0,3.5,2,93,4,208.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1438,1445,9750,1445.0,75.0,470.0,4,35,5,7,50.0,2.0,6,94,4,186.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,1436,8450,1436.0,65.0,484.0,4,237,5,7,266.0,3.0,4,94,4,210.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,1582,8320,770.0,64.0,520.0,4,45,5,7,0.0,2.5,9,94,4,185.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1441,1234,11049,1234.0,85.0,484.0,1,30,5,8,0.0,2.0,1,97,4,179.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,1564,11058,1564.0,85.0,814.0,1,24,6,7,212.0,2.0,2,97,4,218.836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,1361,9627,1351.0,74.0,610.0,1,50,5,7,0.0,2.0,6,97,4,193.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,1456,8199,728.0,63.0,410.0,3,54,5,7,0.0,3.5,10,95,4,189.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1445,848,4426,848.0,69.22459016393442,420.0,4,149,5,6,147.0,2.0,5,94,4,149.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1446,848,4426,848.0,69.22459016393442,420.0,4,149,5,6,147.0,2.0,5,94,4,141.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1447,848,4438,848.0,69.22459016393442,420.0,4,149,5,6,205.0,2.0,1,94,4,149.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1448,848,4438,848.0,69.22459016393442,420.0,4,140,5,6,169.0,2.0,6,94,4,144.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1449,796,8777,796.0,67.0,0.0,58,492,7,5,0.0,1.0,5,101,4,85.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,2200,8777,1272.0,67.0,0.0,5,70,7,5,0.0,5.0,9,101,4,145.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1451,1092,9825,1092.0,75.0,264.0,42,420,5,5,0.0,1.0,4,56,0,123.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,1033,12102,456.0,64.0,504.0,32,224,5,5,222.0,1.5,4,66,3,165.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1453,1127,6500,1127.0,65.0,480.0,32,138,6,6,84.0,2.0,5,81,4,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,996,13907,996.0,63.0,0.0,39,144,6,5,0.0,2.0,7,101,4,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,1181,10012,1138.0,90.0,588.0,36,180,5,4,0.0,3.0,4,64,4,137.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1456,1656,6931,746.0,60.0,397.0,4,306,5,7,92.0,2.5,7,93,4,165.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1457,1117,9638,1029.0,69.22459016393442,542.0,31,292,6,6,0.0,2.0,11,67,4,147.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1458,1398,7200,684.0,72.0,440.0,7,0,7,6,0.0,1.5,2,66,4,160.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1459,1132,7024,1132.0,60.0,451.0,3,316,5,4,0.0,2.5,6,95,4,176.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,1072,3675,547.0,35.0,525.0,3,28,5,6,80.0,2.0,6,95,4,148.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1461,1152,6040,0.0,65.0,0.0,53,0,5,4,0.0,2.0,6,101,1,82.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1462,1152,6012,0.0,65.0,0.0,53,0,5,4,0.0,2.0,6,101,1,82.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1463,1440,12108,1440.0,92.0,0.0,53,0,4,4,270.0,2.0,9,101,4,118.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1464,1152,6845,0.0,74.0,0.0,53,0,5,4,58.0,2.0,7,101,4,82.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1465,784,6931,784.0,56.0,0.0,53,112,5,4,0.0,2.0,5,101,4,91.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1466,1053,12180,585.0,60.0,0.0,1,42,7,5,0.0,1.5,1,101,3,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
