Gr Liv Area,Lot Area,Total Bsmt SF,Lot Frontage,Garage Area,House Age,Total Porch SF,Overall Cond,Neighborhood,Overall Qual,MS SubClass,Mas Vnr Area,Total Bathrooms,Mo Sold,Garage Yr Blt,Sale Condition,SalePrice
1340,8899,1340.0,73.0,396.0,0,130,5,Gilbert,7,20,0.0,2.0,8,97,5,181.134
1412,8499,616.0,73.0,432.0,0,36,5,Gilbert,6,60,0.0,2.5,3,97,5,156.932
1504,8229,752.0,72.0,440.0,0,132,5,Gilbert,6,60,22.0,2.5,12,97,5,166.0
1456,7713,728.0,64.0,400.0,0,124,5,Gilbert,7,60,16.0,2.5,7,97,5,177.594
1258,7697,1246.0,64.0,462.0,0,0,6,Gilbert,7,20,0.0,2.0,8,97,5,173.5
1258,3922,1258.0,53.0,648.0,0,160,5,Blmngtn,7,120,72.0,2.0,6,97,5,172.5
1402,3922,1258.0,53.0,648.0,0,136,5,Blmngtn,7,120,72.0,2.0,2,96,5,194.201
1589,3621,1406.0,69.22459016393442,630.0,4,163,5,Blmngtn,8,120,72.0,3.0,11,93,4,226.5
1266,3710,1266.0,53.0,388.0,0,116,5,Blmngtn,7,20,16.0,2.0,8,97,5,185.485
1119,16219,835.0,65.0,437.0,2,124,5,Gilbert,7,80,0.0,3.0,4,94,4,188.5
1374,11084,384.0,87.0,400.0,3,100,5,Gilbert,7,80,0.0,3.5,6,94,3,175.0
1959,11796,847.0,59.0,434.0,2,148,5,Gilbert,7,60,0.0,2.5,7,94,4,215.0
1525,10936,1510.0,59.0,534.0,1,118,5,Gilbert,7,20,0.0,2.5,4,96,5,206.58
1720,8244,840.0,62.0,440.0,3,148,5,Gilbert,7,60,0.0,2.5,5,94,4,183.5
1948,7875,847.0,63.0,434.0,4,48,5,Gilbert,7,60,16.0,2.5,7,93,4,211.0
1690,8063,924.0,69.22459016393442,463.0,7,148,5,Gilbert,6,60,0.0,2.5,11,90,0,181.0
1995,8740,854.0,69.22459016393442,435.0,5,312,5,Gilbert,7,60,0.0,2.5,7,92,4,219.5
1647,7917,953.0,62.0,460.0,7,40,5,Gilbert,6,60,0.0,2.5,8,89,4,175.0
1430,9967,384.0,76.0,400.0,7,100,5,Gilbert,7,80,0.0,2.5,12,90,4,170.0
1320,7750,660.0,69.22459016393442,400.0,4,48,5,Gilbert,7,60,0.0,2.5,8,93,4,162.0
1690,9487,915.0,58.0,442.0,7,50,5,Gilbert,6,60,0.0,3.5,6,90,4,187.0
1644,9649,941.0,59.0,460.0,7,502,5,Gilbert,6,60,0.0,2.5,5,89,4,185.0
2551,12191,1779.0,100.0,925.0,9,137,5,NoRidge,8,60,515.0,3.5,6,88,4,384.5
2285,11000,969.0,69.22459016393442,648.0,7,56,5,NoRidge,8,60,72.0,2.5,6,90,4,248.0
2633,11400,2633.0,69.22459016393442,804.0,5,454,5,NoRidge,10,20,705.0,3.5,3,91,4,466.5
3078,10557,1408.0,89.0,806.0,9,195,5,NoRidge,9,60,422.0,3.5,7,88,4,410.0
2582,11002,1389.0,74.0,758.0,8,346,5,NoRidge,8,60,0.0,3.5,1,88,4,322.5
2385,10790,1066.0,83.0,600.0,9,158,5,NoRidge,7,60,275.0,2.5,5,88,4,252.0
2013,9920,1117.0,92.0,455.0,10,310,5,NoRidge,7,60,0.0,3.5,6,87,4,269.79
2398,11787,1379.0,95.0,834.0,10,299,5,NoRidge,7,60,594.0,3.5,8,86,4,315.75
2520,9950,1203.0,82.0,721.0,12,338,5,NoRidge,7,60,290.0,2.5,6,85,0,290.0
2531,12257,1318.0,65.0,752.0,12,320,5,NoRidge,8,60,513.0,2.5,11,85,4,290.0
3228,12692,3200.0,69.22459016393442,546.0,14,630,5,NoRidge,8,20,0.0,4.0,5,82,4,430.0
2202,11762,1105.0,88.0,517.0,14,209,5,NoRidge,8,60,309.0,3.5,9,82,4,263.0
2538,9044,1325.0,82.0,933.0,10,290,5,NoRidge,8,60,526.0,2.5,5,86,4,330.0
1369,9910,1369.0,75.0,605.0,0,203,6,Somerst,7,20,0.0,2.0,9,97,5,213.133
1542,11830,1542.0,91.0,852.0,0,278,5,Somerst,8,20,164.0,3.0,7,97,5,260.261
1905,11670,1905.0,84.0,788.0,1,191,5,Somerst,9,20,302.0,2.0,3,96,4,320.0
1464,15256,1485.0,49.0,754.0,0,328,5,Somerst,8,20,84.0,3.0,8,97,4,282.922
1534,10612,1524.0,76.0,484.0,1,214,5,Somerst,8,20,248.0,2.0,1,96,3,215.0
1966,12291,1966.0,98.0,1092.0,0,128,5,Somerst,10,20,754.0,3.0,10,97,5,419.005
1636,13501,1623.0,116.0,865.0,1,60,5,Somerst,8,20,208.0,3.0,6,96,4,255.0
1795,9986,1795.0,75.0,895.0,0,49,5,Somerst,8,20,428.0,2.0,2,97,5,147.0
1726,9416,1726.0,79.0,786.0,0,575,5,Somerst,7,20,205.0,3.0,9,97,5,311.872
1689,9849,1689.0,83.0,954.0,0,56,6,Somerst,7,20,0.0,2.0,6,97,5,248.328
1588,10000,1588.0,85.0,825.0,1,189,5,Somerst,8,20,410.0,2.0,12,96,4,227.0
1538,8847,1538.0,74.0,484.0,2,186,5,Somerst,8,20,148.0,3.0,12,95,4,260.0
1496,9158,1496.0,76.0,474.0,0,298,5,Somerst,8,20,140.0,2.0,6,97,5,225.0
1506,8251,1494.0,70.0,672.0,1,227,5,Somerst,7,20,143.0,3.0,4,95,4,249.0
1694,10084,1686.0,75.0,636.0,2,312,5,Somerst,8,20,186.0,3.0,8,94,4,307.0
1977,9605,982.0,70.0,574.0,1,293,5,Somerst,7,60,0.0,2.5,7,96,3,250.0
1830,8778,1302.0,75.0,859.0,1,40,5,Somerst,8,60,0.0,2.5,3,96,4,221.3
1338,8640,1338.0,72.0,598.0,0,141,5,Somerst,8,20,0.0,2.0,11,97,5,208.9
1335,9000,1335.0,75.0,575.0,0,210,5,Somerst,7,20,0.0,2.0,6,97,5,210.4
1792,8640,896.0,72.0,590.0,0,280,5,Somerst,8,60,0.0,2.5,11,97,5,255.0
1959,9000,1088.0,75.0,1025.0,1,254,5,Somerst,8,60,0.0,2.5,12,96,4,270.0
2610,9000,1184.0,75.0,550.0,0,572,5,Somerst,8,60,0.0,2.5,8,97,5,303.477
1656,11096,1656.0,84.0,826.0,1,146,5,Somerst,8,20,0.0,2.0,7,96,4,249.7
1761,10207,874.0,84.0,578.0,0,249,6,Somerst,7,60,0.0,3.0,8,97,5,227.875
1584,10440,1574.0,84.0,594.0,0,256,5,Somerst,8,20,0.0,2.0,5,97,5,261.329
1685,11824,1685.0,100.0,658.0,1,175,5,Somerst,8,20,298.0,2.0,4,96,4,253.0
2443,10625,1158.0,85.0,744.0,3,320,5,Somerst,6,60,353.0,2.5,6,94,4,265.0
2466,11143,1580.0,102.0,610.0,2,373,5,Somerst,8,60,0.0,3.0,12,94,4,340.0
1100,7500,1100.0,63.0,0.0,0,136,5,SawyerW,6,20,0.0,1.5,6,101,5,146.0
1143,7500,1143.0,63.0,0.0,1,55,5,SawyerW,7,20,0.0,1.5,10,101,4,147.0
1094,12450,1094.0,60.0,576.0,3,0,5,SawyerW,5,20,126.0,2.0,5,94,4,149.0
1486,7441,1461.0,65.0,566.0,1,32,5,SawyerW,7,20,170.0,2.0,6,96,4,181.0
1721,8462,928.0,70.0,471.0,13,387,5,SawyerW,6,60,105.0,3.0,7,84,4,201.0
1820,11613,864.0,69.22459016393442,492.0,10,229,5,SawyerW,6,60,0.0,2.5,5,83,4,191.75
1349,8450,1349.0,65.0,539.0,6,175,5,SawyerW,7,20,108.0,2.0,12,90,4,179.0
1494,16196,1482.0,69.22459016393442,514.0,9,427,5,SawyerW,7,20,0.0,3.0,8,88,4,215.0
1575,8012,1575.0,50.0,529.0,15,52,5,SawyerW,6,120,0.0,3.0,7,82,4,179.2
1266,8012,630.0,50.0,283.0,27,340,5,SawyerW,6,160,0.0,1.5,7,70,4,128.0
884,9180,840.0,69.22459016393442,504.0,24,240,7,SawyerW,5,85,0.0,2.0,12,73,4,144.0
2020,8400,0.0,60.0,630.0,30,0,5,SawyerW,5,90,320.0,2.0,10,67,4,144.0
894,6285,894.0,64.0,308.0,30,192,5,Sawyer,5,20,0.0,2.0,3,69,4,120.75
970,8480,970.0,80.0,624.0,44,216,6,Sawyer,5,20,0.0,2.0,7,86,4,132.5
1057,7420,1057.0,70.0,576.0,45,0,5,Sawyer,5,20,0.0,1.0,4,67,4,132.0
999,7758,999.0,69.22459016393442,264.0,6,132,7,Sawyer,5,20,0.0,2.0,3,53,4,132.5
1120,6970,1040.0,85.0,544.0,46,168,5,Sawyer,4,20,0.0,2.5,5,51,4,129.0
1696,13673,1140.0,40.0,349.0,45,30,5,Sawyer,5,20,0.0,1.5,3,52,4,143.9
1040,7476,1040.0,84.0,686.0,39,188,7,Sawyer,5,20,0.0,2.5,6,81,4,145.0
988,9945,988.0,69.22459016393442,572.0,46,0,5,Sawyer,5,20,57.0,2.0,10,53,4,128.5
902,6173,876.0,69.22459016393442,288.0,40,0,6,Sawyer,5,20,75.0,1.0,8,57,4,125.5
2503,19522,1223.0,69.22459016393442,564.0,17,281,5,Veenker,7,60,272.0,3.5,2,80,4,300.0
2167,17542,1192.0,69.22459016393442,518.0,4,267,7,Veenker,7,60,0.0,3.5,7,64,4,294.0
1037,10751,1037.0,44.0,431.0,33,183,5,Sawyer,5,20,44.0,2.0,8,64,4,129.0
1701,16647,1390.0,69.22459016393442,611.0,26,0,5,Sawyer,5,85,0.0,3.0,1,65,4,171.0
1055,12712,1044.0,43.0,542.0,1,455,7,Sawyer,6,20,0.0,2.0,1,63,0,147.0
2810,9572,1453.0,69.22459016393442,750.0,17,500,5,NoRidge,8,60,336.0,2.5,6,80,4,302.0
2872,10678,1683.0,85.0,541.0,7,33,5,NoRidge,8,50,337.0,2.5,4,82,4,285.0
1378,4379,1378.0,45.0,540.0,3,216,5,Somerst,8,120,0.0,3.0,7,94,4,214.0
1151,3523,1141.0,80.0,484.0,0,60,5,Somerst,8,120,30.0,3.0,2,96,5,166.0
1565,3784,1511.0,32.0,476.0,0,120,5,Somerst,8,120,36.0,3.0,2,96,5,193.8
1352,4230,1352.0,47.0,466.0,0,241,5,Somerst,7,120,0.0,2.0,4,96,5,208.9
1352,3606,1352.0,40.0,466.0,0,241,5,Somerst,7,120,0.0,3.0,8,96,5,194.0
1250,4251,625.0,35.0,528.0,0,54,5,Somerst,7,160,0.0,2.5,6,96,5,164.7
1501,2280,744.0,24.0,440.0,8,0,5,Somerst,6,160,342.0,3.5,9,89,4,176.5
1458,3230,729.0,34.0,440.0,8,32,5,Somerst,6,160,1129.0,2.5,6,89,4,176.0
1512,2117,756.0,69.22459016393442,440.0,7,32,5,Somerst,6,160,513.0,2.5,6,90,4,168.5
1573,2117,756.0,24.0,440.0,7,32,5,Somerst,6,160,216.0,2.5,9,90,4,177.0
1525,2117,756.0,69.22459016393442,440.0,7,0,5,Somerst,6,160,456.0,2.5,6,90,4,177.0
1102,5105,551.0,69.22459016393442,480.0,3,60,5,Somerst,7,160,0.0,2.5,3,94,4,148.8
1441,2645,776.0,24.0,492.0,7,206,5,Somerst,8,160,456.0,2.5,11,89,4,174.0
1950,7399,975.0,66.0,576.0,9,208,5,Somerst,7,60,1600.0,2.5,6,87,4,239.0
1358,7321,1339.0,73.0,625.0,7,350,5,Somerst,7,20,0.0,2.0,12,89,4,204.0
2048,8010,1054.0,69.22459016393442,552.0,3,228,5,Somerst,8,60,0.0,3.5,8,93,4,301.0
2362,8413,1220.0,106.0,1105.0,9,327,5,Somerst,8,60,0.0,3.5,6,88,4,312.5
1494,9466,1494.0,50.0,478.0,12,247,5,Veenker,8,120,0.0,2.5,5,84,4,279.7
2362,12000,2002.0,80.0,546.0,27,196,6,Veenker,7,20,600.0,3.5,3,70,4,255.0
1432,16157,1360.0,69.22459016393442,588.0,29,348,7,Veenker,5,80,0.0,2.5,6,68,4,194.0
1437,10768,1437.0,90.0,528.0,3,201,8,Veenker,5,20,0.0,3.0,7,66,4,218.0
1295,3840,1057.0,40.0,571.0,9,222,6,Greens,8,120,0.0,2.0,7,68,4,213.75
1855,9600,528.0,80.0,512.0,13,213,7,Veenker,6,80,360.0,2.5,8,66,4,187.0
1262,9600,1262.0,80.0,460.0,31,298,8,Veenker,6,20,0.0,2.5,5,66,4,181.5
2497,17778,2461.0,94.0,676.0,26,266,5,Veenker,8,20,0.0,3.0,3,71,4,373.0
2620,18890,1361.0,69.22459016393442,600.0,30,324,5,Sawyer,5,90,1.0,3.0,8,67,4,190.0
1929,7050,1057.0,69.22459016393442,650.0,6,235,5,Somerst,7,60,0.0,3.5,5,91,4,226.0
1152,11700,912.0,78.0,412.0,39,126,6,NWAmes,6,20,41.0,2.5,9,58,4,143.45
2411,8000,1008.0,80.0,570.0,37,192,6,NWAmes,6,60,525.0,3.5,6,60,4,240.05
1082,8723,973.0,69.22459016393442,480.0,38,160,6,NWAmes,6,85,0.0,2.0,1,59,4,162.5
1295,11700,1295.0,130.0,528.0,39,394,5,NWAmes,6,20,196.0,2.5,4,58,4,164.0
1610,11358,1124.0,108.0,515.0,20,458,7,NWAmes,7,20,0.0,2.0,5,62,4,185.0
1594,9547,1594.0,80.0,472.0,14,270,6,NWAmes,7,20,112.0,2.0,7,83,4,188.5
2075,10530,1148.0,78.0,473.0,14,321,6,NWAmes,7,60,194.0,3.5,8,83,4,255.0
1680,11500,1680.0,69.22459016393442,528.0,31,0,6,NWAmes,5,90,164.0,2.0,6,66,4,136.905
1093,10738,1093.0,88.0,484.0,41,224,7,NWAmes,6,20,0.0,3.0,11,56,4,158.5
1242,9600,1242.0,80.0,528.0,34,0,6,NWAmes,7,20,320.0,1.5,9,63,4,175.5
1052,10800,1052.0,80.0,311.0,44,133,5,NWAmes,6,20,203.0,2.0,2,53,4,127.0
1107,8050,949.0,70.0,308.0,14,152,6,NAmes,5,20,0.0,2.0,3,57,4,127.0
1214,10355,1214.0,69.22459016393442,318.0,40,111,5,NAmes,5,20,196.0,2.0,7,57,4,143.0
1073,10289,1073.0,79.0,515.0,42,0,7,NAmes,5,20,168.0,2.5,6,55,4,156.0
1344,9503,1024.0,69.22459016393442,484.0,24,344,5,NAmes,5,20,0.0,2.0,6,60,4,144.0
1728,10624,1728.0,69.22459016393442,352.0,43,155,4,NAmes,5,90,84.0,2.5,11,92,4,119.0
1224,10899,0.0,69.22459016393442,530.0,43,0,5,NAmes,4,90,0.0,2.0,4,54,4,103.0
1422,12342,978.0,69.22459016393442,286.0,29,36,5,NAmes,5,20,0.0,1.0,8,50,4,139.9
958,12772,958.0,69.22459016393442,301.0,9,0,8,NAmes,6,20,0.0,1.0,4,50,4,151.5
1065,8892,1065.0,80.0,461.0,47,74,5,NAmes,5,20,66.0,1.5,7,64,4,126.5
1138,10482,588.0,65.0,264.0,49,224,8,NAmes,6,80,63.0,1.5,6,48,4,145.0
912,7535,912.0,70.0,297.0,22,297,7,NAmes,5,20,0.0,1.5,6,48,4,120.0
1074,7450,894.0,74.0,396.0,51,72,5,NAmes,5,20,0.0,1.0,1,56,4,124.0
882,8339,0.0,69.22459016393442,294.0,48,0,7,NAmes,5,20,0.0,1.0,7,49,4,106.5
1187,14357,864.0,69.22459016393442,440.0,46,128,5,NAmes,5,20,0.0,2.0,8,51,4,140.5
964,8243,964.0,76.0,784.0,46,170,7,NAmes,5,20,56.0,1.0,2,75,4,137.5
894,8680,894.0,70.0,312.0,47,0,7,NAmes,5,20,0.0,1.0,1,55,4,117.6
1200,8800,1174.0,80.0,440.0,41,0,6,NAmes,7,20,202.0,2.5,10,56,4,163.5
1042,9200,1042.0,80.0,440.0,42,192,5,NAmes,6,80,98.0,2.0,5,55,4,161.0
1302,9350,1302.0,85.0,309.0,16,333,7,NAmes,6,80,108.0,2.5,10,54,4,158.0
2154,8800,845.0,80.0,539.0,10,161,7,NAmes,6,60,306.0,2.5,7,54,4,224.5
1374,11382,1130.0,69.22459016393442,286.0,43,112,5,NAmes,6,20,212.0,1.5,8,54,4,147.0
1652,22002,1592.0,69.22459016393442,510.0,16,201,7,NAmes,6,20,136.0,2.5,7,49,4,200.0
1429,14585,1144.0,69.22459016393442,572.0,20,326,6,NAmes,6,20,85.0,1.5,6,50,4,181.9
1327,7388,1063.0,75.0,624.0,5,0,6,NAmes,5,20,0.0,2.0,7,64,4,150.75
1224,9842,0.0,70.0,462.0,45,0,5,NAmes,4,90,0.0,2.0,3,52,4,101.8
932,8280,932.0,57.0,306.0,57,214,5,NAmes,6,20,0.0,1.0,11,40,4,124.0
908,12172,822.0,85.0,512.0,11,500,7,NAmes,5,45,0.0,1.0,10,65,4,138.5
666,5000,666.0,50.0,0.0,57,52,3,BrkSide,3,20,0.0,1.5,4,101,4,64.5
670,3500,370.0,51.0,0.0,57,21,5,BrkSide,3,50,0.0,2.0,7,101,4,64.0
808,5175,808.0,50.0,308.0,7,143,8,BrkSide,5,20,0.0,1.0,7,53,4,112.0
1977,9500,816.0,100.0,540.0,29,52,6,NAmes,6,60,272.0,2.0,6,54,4,165.0
1150,9600,1078.0,80.0,288.0,52,175,6,NAmes,5,20,176.0,2.0,10,45,4,144.0
1920,11345,928.0,95.0,400.0,57,0,5,NAmes,5,90,567.0,2.0,7,38,4,137.0
1376,9492,768.0,79.0,240.0,57,0,5,NAmes,5,50,0.0,2.0,4,32,4,105.0
1644,9480,728.0,79.0,312.0,12,168,7,NAmes,5,70,224.0,1.5,6,33,4,146.5
1560,8668,1560.0,63.0,792.0,39,0,5,NAmes,5,90,0.0,2.0,5,58,4,126.0
1280,10050,793.0,69.22459016393442,432.0,41,180,6,NAmes,5,85,87.0,2.5,6,56,4,175.0
1254,9600,1218.0,100.0,525.0,46,168,5,NAmes,6,80,291.0,2.0,5,51,4,158.5
912,10150,912.0,70.0,275.0,49,0,5,NAmes,5,20,1.0,1.0,7,48,4,114.5
1524,11344,874.0,78.0,315.0,49,0,5,NAmes,5,50,180.0,1.5,7,48,4,144.0
2380,18450,1021.0,69.22459016393442,596.0,28,265,5,NAmes,6,60,113.0,2.5,8,55,0,129.0
936,8760,936.0,73.0,315.0,8,219,7,NAmes,6,20,0.0,2.0,9,47,4,141.0
1008,6860,1008.0,65.0,308.0,51,0,6,NAmes,5,20,54.0,2.0,12,54,4,131.0
1053,8250,1053.0,60.0,692.0,44,349,7,NAmes,5,20,0.0,2.0,7,84,4,142.1
1056,8176,1056.0,70.0,308.0,15,0,6,NAmes,5,20,0.0,2.0,8,48,4,139.0
1442,9750,1442.0,75.0,301.0,49,275,6,NAmes,6,20,243.0,1.5,4,48,4,157.9
1056,9250,1056.0,80.0,260.0,2,390,7,NAmes,5,20,0.0,1.5,7,44,4,139.4
1244,11988,1244.0,90.0,336.0,50,40,6,NAmes,6,20,0.0,1.5,5,47,4,150.0
1144,9100,1144.0,70.0,336.0,47,0,5,NAmes,5,20,69.0,1.0,6,50,4,120.0
1721,9736,1331.0,80.0,464.0,38,0,6,NAmes,6,20,289.0,1.0,4,47,4,174.85
922,9770,922.0,72.0,308.0,50,34,5,NAmes,5,20,0.0,2.0,4,47,4,116.0
1048,10152,1048.0,72.0,286.0,51,212,5,NAmes,5,20,120.0,2.0,6,46,4,135.0
1657,12155,1657.0,69.22459016393442,484.0,37,147,3,NAmes,6,20,0.0,2.5,3,60,4,163.5
1411,12198,1204.0,70.0,310.0,32,360,6,NAmes,5,20,0.0,1.0,6,45,4,130.0
1216,10050,1216.0,75.0,336.0,52,0,5,NAmes,5,20,0.0,2.0,8,45,4,129.5
1154,11556,864.0,60.0,336.0,1,63,9,NAmes,5,20,0.0,1.5,7,52,4,142.0
1560,8078,1560.0,70.0,484.0,49,0,5,NAmes,5,90,260.0,2.0,12,48,4,128.6
948,10950,948.0,60.0,410.0,55,48,6,NAmes,6,20,0.0,1.0,4,42,4,125.0
1040,7942,1040.0,68.0,293.0,54,0,7,NAmes,6,20,0.0,1.5,6,43,4,136.0
1008,8923,1008.0,66.0,240.0,1,18,7,NAmes,5,20,0.0,2.0,5,43,4,134.5
925,8540,925.0,71.0,252.0,4,152,8,NAmes,5,20,0.0,2.0,6,46,4,127.0
1360,7134,384.0,60.0,572.0,52,50,5,NAmes,5,80,0.0,1.0,2,52,4,130.0
1540,7150,1190.0,55.0,352.0,52,0,4,NAmes,4,50,0.0,2.0,8,92,4,115.0
925,8400,923.0,70.0,390.0,52,81,5,NAmes,5,20,0.0,2.0,3,45,4,116.9
928,13300,928.0,70.0,252.0,7,417,7,NAmes,5,20,0.0,1.0,6,46,4,132.0
1647,9532,1105.0,75.0,280.0,54,225,6,NAmes,4,20,0.0,2.0,2,43,4,153.0
924,15783,924.0,69.22459016393442,420.0,55,324,5,OldTown,5,20,0.0,1.0,6,42,4,112.5
1544,14190,925.0,60.0,0.0,1,231,7,OldTown,4,50,0.0,2.0,4,101,4,138.0
893,9600,845.0,60.0,576.0,4,0,7,NAmes,5,45,0.0,1.5,5,75,4,135.0
1728,12099,1216.0,69.22459016393442,371.0,3,200,6,NAmes,5,50,0.0,2.0,6,43,4,156.0
3086,21281,666.0,113.0,1200.0,0,654,4,NAmes,5,70,0.0,3.5,11,97,3,301.6
1034,10134,735.0,60.0,240.0,57,39,6,OldTown,5,50,0.0,1.0,7,31,4,109.0
882,5500,882.0,55.0,0.0,51,0,6,OldTown,4,45,0.0,1.0,4,101,4,103.2
1281,10284,1151.0,60.0,580.0,14,0,7,OldTown,4,50,0.0,3.0,8,68,0,128.5
968,10800,656.0,60.0,216.0,0,0,6,OldTown,4,30,0.0,2.0,8,19,4,64.5
1534,10800,736.0,60.0,0.0,8,112,9,OldTown,5,70,0.0,1.5,7,101,4,148.0
691,5400,691.0,60.0,216.0,57,114,6,OldTown,5,30,0.0,1.0,1,11,0,86.0
1651,10090,725.0,93.0,276.0,8,671,5,NAmes,7,80,364.0,2.5,10,53,4,172.0
888,8700,920.0,75.0,240.0,46,0,7,NAmes,5,20,53.0,1.5,2,51,0,120.0
952,8300,952.0,66.0,288.0,39,0,6,NAmes,6,20,86.0,2.0,8,58,4,128.5
2080,11606,1040.0,70.0,504.0,38,335,5,NAmes,5,60,192.0,2.5,9,59,3,135.0
924,8064,672.0,60.0,576.0,1,0,7,NAmes,5,50,0.0,1.0,7,93,4,122.9
1082,11664,1082.0,60.0,240.0,57,130,5,NAmes,6,20,206.0,1.0,11,38,4,119.2
1846,10496,1040.0,78.0,315.0,57,0,6,NAmes,6,50,320.0,2.0,1,39,4,143.0
988,7200,876.0,60.0,276.0,57,80,7,NAmes,5,20,0.0,1.0,5,40,4,119.0
1238,7200,864.0,60.0,357.0,57,171,3,NAmes,5,20,0.0,1.5,11,40,4,102.0
864,7200,864.0,60.0,720.0,5,194,8,NAmes,5,20,0.0,2.0,7,70,4,129.0
1134,7000,1010.0,70.0,254.0,5,16,7,NAmes,5,20,45.0,1.0,4,50,3,135.0
1040,7500,1040.0,69.22459016393442,286.0,4,0,7,NAmes,5,20,0.0,2.0,7,49,4,152.0
1170,7315,1170.0,70.0,338.0,49,225,6,NAmes,5,20,0.0,1.5,3,48,4,140.0
1242,7903,1242.0,70.0,324.0,47,0,5,NAmes,5,20,0.0,2.5,5,50,3,152.0
1377,8000,1377.0,80.0,351.0,47,0,5,NAmes,5,20,0.0,2.0,11,55,4,156.5
1800,8000,1800.0,80.0,0.0,46,0,4,NAmes,5,90,0.0,2.0,7,101,4,141.0
925,7000,0.0,70.0,300.0,46,0,6,NAmes,5,20,0.0,1.0,7,51,4,99.0
1851,9760,822.0,80.0,440.0,14,281,8,NAmes,6,60,340.0,2.5,7,54,4,187.0
1812,7590,864.0,69.0,264.0,45,168,5,NAmes,5,60,288.0,2.0,7,52,4,169.5
864,6600,864.0,60.0,294.0,45,58,5,NAmes,5,20,0.0,1.0,12,52,4,125.5
936,6760,896.0,66.0,288.0,45,274,5,NAmes,5,85,0.0,2.0,10,52,4,130.0
960,6978,850.0,60.0,576.0,27,116,7,OldTown,5,30,0.0,1.0,4,71,4,103.0
1432,9600,264.0,60.0,360.0,5,382,7,OldTown,5,70,0.0,2.0,5,4,0,132.0
1296,6000,845.0,50.0,576.0,57,175,6,OldTown,6,50,0.0,1.0,7,70,4,127.5
1022,4480,1022.0,56.0,184.0,57,142,5,OldTown,5,30,0.0,2.0,2,13,4,89.5
936,7200,936.0,60.0,672.0,27,49,5,OldTown,5,90,180.0,2.0,8,70,4,140.0
967,3153,967.0,56.0,180.0,17,26,6,OldTown,5,30,0.0,1.0,7,11,4,99.9
1047,10800,641.0,60.0,273.0,12,0,7,OldTown,4,30,0.0,1.0,8,44,4,100.0
1072,7200,808.0,60.0,379.0,57,0,8,OldTown,5,30,279.0,1.0,5,31,4,130.0
1174,9000,680.0,120.0,576.0,1,182,8,OldTown,5,50,0.0,1.0,6,90,4,135.0
1183,6000,649.0,50.0,308.0,5,176,7,OldTown,3,50,0.0,1.5,6,71,4,120.0
1131,5925,907.0,50.0,672.0,7,72,7,OldTown,4,30,435.0,1.0,3,85,2,89.471
1141,5925,570.0,50.0,252.0,57,96,6,OldTown,4,50,0.0,1.0,5,21,4,85.0
960,6000,960.0,50.0,308.0,57,168,4,OldTown,4,30,0.0,1.0,7,87,4,108.5
1798,9639,1075.0,57.0,342.0,57,160,8,OldTown,4,70,0.0,2.5,5,26,4,137.0
866,3880,686.0,40.0,0.0,10,100,9,OldTown,5,30,0.0,1.0,8,101,4,110.5
968,8520,968.0,60.0,480.0,1,184,6,OldTown,5,30,0.0,1.0,7,26,4,100.0
1772,10337,725.0,69.22459016393442,816.0,8,0,9,OldTown,8,70,0.0,2.5,5,82,4,184.9
1642,9863,728.0,53.0,374.0,57,0,6,OldTown,6,70,0.0,2.0,3,18,0,145.0
1472,9600,702.0,60.0,250.0,13,84,8,OldTown,5,50,0.0,1.0,7,16,4,125.0
1232,4571,616.0,35.0,480.0,57,423,7,OldTown,5,70,0.0,1.0,6,11,4,114.0
2337,13600,662.0,85.0,560.0,57,57,5,OldTown,5,190,0.0,2.0,9,35,4,90.0
1650,8398,926.0,56.0,468.0,17,231,8,OldTown,6,50,0.0,2.0,11,69,4,144.1
2210,9900,1008.0,90.0,205.0,57,48,4,OldTown,6,70,0.0,2.0,5,21,4,117.5
1358,3600,687.0,60.0,336.0,2,32,7,OldTown,5,70,0.0,1.5,7,94,5,124.5
2454,13500,819.0,75.0,576.0,20,298,8,OldTown,7,75,0.0,2.0,2,40,4,185.0
2291,7200,1214.0,60.0,506.0,9,99,6,OldTown,6,190,0.0,2.5,11,2,4,133.9
1616,5400,1149.0,40.0,216.0,3,183,7,OldTown,6,40,0.0,2.0,10,17,4,152.0
1559,8100,1559.0,90.0,812.0,34,346,6,OldTown,5,30,0.0,2.0,6,38,4,153.5
2554,10800,718.0,60.0,704.0,9,191,8,OldTown,7,70,0.0,1.5,7,86,4,159.5
1248,9439,912.0,52.0,160.0,57,192,5,OldTown,5,50,0.0,1.0,3,47,4,87.0
968,8626,0.0,52.0,331.0,51,0,6,OldTown,4,20,1.0,1.0,5,46,4,104.5
1382,11800,0.0,76.0,384.0,5,40,7,OldTown,4,80,0.0,2.0,5,47,4,110.0
1060,6854,756.0,55.0,308.0,13,215,7,BrkSide,5,40,0.0,2.0,8,59,4,136.5
1435,8674,910.0,55.0,308.0,57,33,6,BrkSide,5,50,0.0,2.0,3,40,4,128.25
1167,8731,915.0,98.0,495.0,57,342,5,BrkSide,5,30,0.0,1.0,5,62,4,144.0
1635,8737,1065.0,70.0,440.0,57,182,7,BrkSide,6,50,0.0,1.5,5,40,4,210.0
1274,6125,728.0,50.0,224.0,9,192,7,BrkSide,5,50,0.0,2.0,3,30,4,135.0
