MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Sale Type,Sale Condition,SalePrice,House Age,Total Bathrooms,Total Porch SF,Log Gr Liv Area
60,RL,92.0,10732,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1298.0,GasA,Ex,Y,SBrkr,1828,3,1,Gd,Typ,0,no_fireplace,BuiltIn,2006.0,RFn,876.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,2,New,Partial,250000,0,2.5,40,7.510977752014095
120,RL,61.0,7577,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1362.0,GasA,Ex,Y,SBrkr,1362,2,1,Gd,Typ,1,Gd,Attchd,2005.0,RFn,460.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,194700,1,2.0,220,7.216709486709457
120,RL,34.0,3901,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1302.0,GasA,Ex,Y,SBrkr,1302,1,1,Gd,Typ,1,Gd,Attchd,2005.0,RFn,631.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,New,Partial,204000,1,2.5,160,7.171656822768514
120,RL,34.0,3903,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1302.0,GasA,Ex,Y,SBrkr,1302,1,1,Gd,Typ,1,Gd,Attchd,2005.0,RFn,631.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,200000,1,2.5,160,7.171656822768514
120,RL,41.0,6289,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1362.0,GasA,Ex,Y,SBrkr,1362,2,1,Gd,Typ,1,Gd,Attchd,2005.0,RFn,460.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,207000,1,3.0,220,7.216709486709457
120,RL,34.0,4590,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,Gd,Unf,1554.0,GasA,Ex,Y,SBrkr,1554,2,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,627.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,209500,1,2.0,229,7.348587530927593
120,RL,34.0,4590,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,Gd,Unf,1554.0,GasA,Ex,Y,SBrkr,1554,2,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,627.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,209500,1,2.0,229,7.348587530927593
120,RL,44.0,6442,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,Gd,Unf,1370.0,GasA,Ex,Y,SBrkr,1370,2,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,10,WD ,Normal,202500,1,2.0,169,7.222566018822171
120,RL,48.0,7841,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,Ex,TA,PConc,Ex,TA,No,TA,Unf,1577.0,GasA,Ex,Y,SBrkr,1577,2,1,Ex,Typ,1,Gd,Attchd,2005.0,RFn,564.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,280000,2,3.0,242,7.3632795869630385
120,RL,60.0,7313,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,TA,Unf,1561.0,GasA,Ex,Y,SBrkr,1561,2,1,Ex,Typ,1,Gd,Attchd,2005.0,Fin,556.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,277500,2,3.0,250,7.353081920515432
120,RL,68.0,7820,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,Ex,TA,No,TA,Unf,1869.0,GasA,Ex,Y,SBrkr,1869,2,1,Ex,Typ,1,Gd,Attchd,2007.0,RFn,617.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,12,New,Partial,318061,0,2.0,264,7.533158807455563
120,RL,48.0,6240,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1324.0,GasA,Ex,Y,SBrkr,1324,2,1,Gd,Typ,1,Gd,Attchd,2006.0,Fin,550.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,New,Partial,221370,1,2.0,38,7.188412736496954
120,RL,48.0,3242,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,235.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1405.0,GasA,Ex,Y,SBrkr,1405,2,1,Gd,Typ,1,Gd,Attchd,2003.0,RFn,478.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,200000,4,3.0,172,7.247792581767846
60,RL,65.0,10237,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,768.0,GasA,Ex,Y,SBrkr,1536,3,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,176000,1,2.5,138,7.336936913707618
60,RL,65.0,10237,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,783.0,GasA,Ex,Y,SBrkr,1484,3,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,393.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,New,Partial,178900,0,2.5,72,7.302496423727326
60,RL,58.0,13204,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,44.0,TA,TA,PConc,Gd,TA,No,TA,Unf,608.0,GasA,Ex,Y,SBrkr,1458,3,1,Gd,Typ,0,no_fireplace,BuiltIn,2007.0,Fin,454.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,New,Partial,168165,0,2.0,133,7.284820912568604
60,RL,62.0,8857,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,738.0,GasA,Ex,Y,SBrkr,1495,3,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,440.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,New,Partial,171925,1,2.5,130,7.3098814858247865
60,RL,63.0,9729,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,698.0,GasA,Ex,Y,SBrkr,1746,3,1,Gd,Typ,1,Gd,BuiltIn,2007.0,Unf,350.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,New,Partial,198444,0,3.5,34,7.465082736399547
20,RL,88.0,12216,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,TA,Unf,1326.0,GasA,Ex,Y,SBrkr,1326,3,1,Gd,Typ,0,no_fireplace,Attchd,2005.0,Fin,388.0,TA,TA,Y,0,no_pool,no_fence,Shed,2000,6,WD ,Normal,203000,2,3.0,143,7.189922170745808
60,RL,65.0,9018,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,728.0,GasA,Ex,Y,SBrkr,1456,3,1,Gd,Typ,1,Gd,Attchd,2007.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,New,Partial,179540,0,2.5,124,7.283448228756631
20,RL,73.0,8993,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1302.0,GasA,Ex,Y,SBrkr,1302,3,1,Gd,Typ,0,no_fireplace,Attchd,2007.0,Fin,436.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,New,Partial,176485,0,2.0,22,7.171656822768514
20,RL,73.0,8899,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1340.0,GasA,Ex,Y,SBrkr,1340,3,1,Gd,Typ,0,no_fireplace,Attchd,2007.0,Fin,396.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,New,Partial,181134,0,2.0,130,7.200424892944957
60,RL,73.0,8499,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,616.0,GasA,Ex,Y,SBrkr,1412,3,1,Gd,Typ,1,Gd,BuiltIn,2007.0,Fin,432.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,New,Partial,156932,0,2.5,36,7.252762418053187
60,RL,72.0,8229,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,22.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,752.0,GasA,Ex,Y,SBrkr,1504,3,1,Gd,Typ,0,no_fireplace,Attchd,2007.0,Fin,440.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,12,New,Partial,166000,0,2.5,132,7.315883504509785
60,RL,64.0,7713,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,728.0,GasA,Ex,Y,SBrkr,1456,3,1,Gd,Typ,0,no_fireplace,Attchd,2007.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,New,Partial,177594,0,2.5,124,7.283448228756631
20,RL,64.0,7697,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1246.0,GasA,Ex,Y,SBrkr,1258,3,1,Gd,Typ,0,no_fireplace,Attchd,2007.0,RFn,462.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,New,Partial,173500,0,2.0,0,7.1372784372603855
120,RL,53.0,3922,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,TA,Unf,1258.0,GasA,Ex,Y,SBrkr,1258,2,1,Gd,Typ,1,Gd,Attchd,2007.0,Fin,648.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,New,Partial,172500,0,2.0,160,7.1372784372603855
120,RL,53.0,3922,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,TA,Unf,1258.0,GasA,Ex,Y,SBrkr,1402,2,1,Gd,Typ,1,Gd,Attchd,2006.0,Fin,648.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,2,New,Partial,194201,0,2.0,136,7.2456550675945355
120,RL,69.22459016393442,3621,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,TA,Unf,1406.0,GasA,Ex,Y,SBrkr,1589,2,1,Gd,Typ,1,TA,Attchd,2003.0,Fin,630.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,11,WD ,Normal,226500,4,3.0,163,7.370860166536716
20,RL,53.0,3710,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1266.0,GasA,Ex,Y,SBrkr,1266,2,1,Gd,Typ,1,Gd,Attchd,2007.0,Fin,388.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,New,Partial,185485,0,2.0,116,7.143617602704121
80,RL,65.0,16219,Pave,no_access,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,TA,Unf,835.0,GasA,Ex,Y,SBrkr,1119,2,1,Gd,Typ,0,no_fireplace,Attchd,2004.0,Fin,437.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,188500,2,3.0,124,7.020190708311925
80,RL,87.0,11084,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,384.0,GasA,Ex,Y,SBrkr,1374,3,1,Gd,Typ,1,Gd,BuiltIn,2004.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Family,175000,3,3.5,100,7.2254814727822945
60,RL,59.0,11796,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,847.0,GasA,Ex,Y,SBrkr,1959,4,1,Gd,Typ,1,Gd,BuiltIn,2004.0,Fin,434.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,215000,2,2.5,148,7.580189417944541
20,RL,59.0,10936,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1510.0,GasA,Ex,Y,SBrkr,1525,3,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,534.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,New,Partial,206580,1,2.5,118,7.329749689041512
60,RL,62.0,8244,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,840.0,GasA,Ex,Y,SBrkr,1720,3,1,Gd,Typ,1,Gd,Attchd,2004.0,Fin,440.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,183500,3,2.5,148,7.450079569807499
60,RL,63.0,7875,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,847.0,GasA,Ex,Y,SBrkr,1948,4,1,Gd,Typ,1,Gd,BuiltIn,2003.0,Fin,434.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,211000,4,2.5,48,7.5745584842024805
60,RL,69.22459016393442,8063,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,924.0,GasA,Ex,Y,SBrkr,1690,3,1,TA,Typ,1,TA,Attchd,2000.0,RFn,463.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,11,WD ,Abnorml,181000,7,2.5,148,7.432483807917119
60,RL,69.22459016393442,8740,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,854.0,GasA,Ex,Y,SBrkr,1995,4,1,Gd,Typ,1,Gd,BuiltIn,2002.0,Fin,435.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,219500,5,2.5,312,7.598399329323964
60,RL,62.0,7917,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,953.0,GasA,Ex,Y,SBrkr,1647,3,1,TA,Typ,1,TA,Attchd,1999.0,RFn,460.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,175000,7,2.5,40,7.4067107301776405
80,RL,76.0,9967,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,384.0,GasA,Ex,Y,SBrkr,1430,3,1,TA,Typ,1,TA,BuiltIn,2000.0,RFn,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,12,WD ,Normal,170000,7,2.5,100,7.265429723253953
60,RL,69.22459016393442,7750,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,660.0,GasA,Ex,Y,SBrkr,1320,3,1,Gd,Typ,0,no_fireplace,Attchd,2003.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,162000,4,2.5,48,7.1853870155804165
60,RL,58.0,9487,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,915.0,GasA,Ex,Y,SBrkr,1690,3,1,TA,Typ,1,TA,Attchd,2000.0,RFn,442.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,187000,7,3.5,50,7.432483807917119
60,RL,59.0,9649,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,941.0,GasA,Ex,Y,SBrkr,1644,3,1,TA,Typ,1,TA,Attchd,1999.0,RFn,460.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,185000,7,2.5,502,7.404887575616125
60,RL,100.0,12191,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,515.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1779.0,GasA,Ex,Y,SBrkr,2551,4,1,Gd,Typ,2,TA,Attchd,1998.0,Fin,925.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,384500,9,3.5,137,7.844240718141811
60,RL,69.22459016393442,11000,Pave,no_access,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,969.0,GasA,Ex,Y,SBrkr,2285,4,1,Gd,Typ,1,TA,BuiltIn,2000.0,Fin,648.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,248000,7,2.5,56,7.734121303328305
20,RL,69.22459016393442,11400,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,Ex,TA,PConc,Ex,TA,Gd,TA,Unf,2633.0,GasA,Ex,Y,SBrkr,2633,2,1,Ex,Typ,2,Gd,Attchd,2001.0,RFn,804.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,466500,5,3.5,454,7.87587915949631
60,RL,89.0,10557,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,TA,Unf,1408.0,GasA,Ex,Y,SBrkr,3078,4,1,Gd,Typ,1,TA,Attchd,1998.0,Fin,806.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,7,WD ,Normal,410000,9,3.5,195,8.032035314398824
60,RL,74.0,11002,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1389.0,GasA,Ex,Y,SBrkr,2582,4,1,Gd,Typ,1,TA,Attchd,1998.0,Fin,758.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,322500,8,3.5,346,7.856319571406588
60,RL,83.0,10790,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1066.0,GasA,Ex,Y,SBrkr,2385,4,1,Gd,Typ,1,TA,BuiltIn,1998.0,Fin,600.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,252000,9,2.5,158,7.776954403322442
60,RL,92.0,9920,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1117.0,GasA,Ex,Y,SBrkr,2013,3,1,TA,Typ,1,TA,Attchd,1997.0,Unf,455.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,269790,10,3.5,310,7.607381425639791
60,RL,95.0,11787,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,594.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1379.0,GasA,Ex,Y,SBrkr,2398,3,1,Gd,Typ,1,TA,Attchd,1996.0,Fin,834.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,8,WD ,Normal,315750,10,3.5,299,7.7823903355874595
60,RL,82.0,9950,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1203.0,GasA,Ex,Y,SBrkr,2520,4,1,Gd,Typ,1,TA,Attchd,1995.0,RFn,721.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Abnorml,290000,12,2.5,338,7.832014180505469
60,RL,65.0,12257,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,TA,ALQ,1318.0,GasA,Ex,Y,SBrkr,2531,4,1,Gd,Typ,1,TA,Attchd,1995.0,RFn,752.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,11,WD ,Normal,290000,12,2.5,320,7.836369760545124
20,RL,69.22459016393442,12692,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,3200.0,GasA,Ex,Y,SBrkr,3228,4,1,Gd,Typ,1,Gd,Attchd,1992.0,RFn,546.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,430000,14,4.0,630,8.07961802938984
60,RL,88.0,11762,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,TA,Unf,1105.0,GasA,Ex,Y,SBrkr,2202,4,1,Gd,Typ,1,TA,Attchd,1992.0,RFn,517.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,9,WD ,Normal,263000,14,3.5,209,7.697121317282625
